------------------------------
test was performed using the following parameters: --mps=5000 --burst=1 --reply-every=100 --msg-size=1024 --time=300 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=299.999 sec; Warm up time=400 msec; SentMessages=1499995; ReceivedMessages=14999
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=299.480 sec; SentMessages=1497401; ReceivedMessages=14975
sockperf: [2;35m====> avg-rtt=101.926 (std-dev=25.485)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 14975 observations[0m; each percentile contains 149.75 observations
sockperf: ---> <MAX> observation =  531.956
sockperf: ---> percentile 99.999 =  531.956
sockperf: ---> percentile 99.990 =  299.999
sockperf: ---> percentile 99.900 =  192.845
sockperf: ---> percentile 99.000 =  180.199
sockperf: ---> percentile 90.000 =  123.090
sockperf: ---> percentile 75.000 =  111.837
sockperf: ---> percentile 50.000 =  104.528
sockperf: ---> percentile 25.000 =   94.464
sockperf: ---> <MIN> observation =   48.650
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
11934, 241.121193365, 241.121289450, 96.085
11935, 241.141193371, 241.141282382, 89.011
11936, 241.161193365, 241.161265831, 72.466
11937, 241.181193365, 241.181257983, 64.618
11938, 241.201193363, 241.201248882, 55.519
11939, 241.221193366, 241.221249633, 56.267
11940, 241.241193368, 241.241251352, 57.984
11941, 241.261193361, 241.261252637, 59.276
11942, 241.281193379, 241.281250929, 57.550
11943, 241.301193369, 241.301250758, 57.389
11944, 241.321193365, 241.321254826, 61.461
11945, 241.341193365, 241.341254844, 61.479
11946, 241.361193366, 241.361249633, 56.267
11947, 241.381193363, 241.381248154, 54.791
11948, 241.401193365, 241.401292995, 99.630
11949, 241.421193367, 241.421254032, 60.665
11950, 241.441193364, 241.441302372, 109.008
11951, 241.461193365, 241.461289896, 96.531
11952, 241.481193365, 241.481295107, 101.742
11953, 241.501193362, 241.501295858, 102.496
11954, 241.521193365, 241.521291493, 98.128
11955, 241.541193360, 241.541288621, 95.261
11956, 241.561193359, 241.561286980, 93.621
11957, 241.581193367, 241.581314502, 121.135
11958, 241.601193365, 241.601293147, 99.782
11959, 241.621193366, 241.621300085, 106.719
11960, 241.641193362, 241.641282448, 89.086
11961, 241.661193370, 241.661295356, 101.986
11962, 241.681193361, 241.681292000, 98.639
11963, 241.701193379, 241.701291248, 97.869
11964, 241.721193365, 241.721291587, 98.222
11965, 241.741198179, 241.741297195, 99.016
11966, 241.761193364, 241.761292521, 99.157
11967, 241.781193375, 241.781292771, 99.396
11968, 241.801193365, 241.801294187, 100.822
11969, 241.821193368, 241.821292537, 99.169
11970, 241.841193382, 241.841302137, 108.755
11971, 241.861193368, 241.861254525, 61.157
11972, 241.881193370, 241.881290505, 97.135
11973, 241.901193364, 241.901288979, 95.615
11974, 241.921193360, 241.921267803, 74.443
11975, 241.941193361, 241.941298497, 105.136
11976, 241.961193365, 241.961303016, 109.651
11977, 241.981193365, 241.981264983, 71.618
11978, 242.001193367, 242.001244766, 51.399
11979, 242.021193366, 242.021286102, 92.736
11980, 242.041193363, 242.041280333, 86.970
11981, 242.061193363, 242.061278528, 85.165
11982, 242.081193363, 242.081288825, 95.462
11983, 242.101193365, 242.101288148, 94.783
11984, 242.121193368, 242.121310627, 117.259
11985, 242.141193362, 242.141291726, 98.364
11986, 242.161193368, 242.161303858, 110.490
11987, 242.181193362, 242.181250689, 57.327
11988, 242.201193365, 242.201248041, 54.676
11989, 242.221193359, 242.221291064, 97.705
11990, 242.241193365, 242.241293110, 99.745
11991, 242.261193365, 242.261255752, 62.387
11992, 242.281193362, 242.281291910, 98.548
11993, 242.301193364, 242.301295445, 102.081
11994, 242.321193365, 242.321293686, 100.321
11995, 242.341193367, 242.341294784, 101.417
11996, 242.361193364, 242.361250583, 57.219
11997, 242.381193363, 242.381250481, 57.118
11998, 242.401193366, 242.401249720, 56.354
11999, 242.421193367, 242.421249441, 56.074
12000, 242.441193364, 242.441293831, 100.467
12001, 242.461193363, 242.461257879, 64.516
12002, 242.481193373, 242.481294293, 100.920
12003, 242.501193366, 242.501292478, 99.112
12004, 242.521193360, 242.521291072, 97.712
12005, 242.541193377, 242.541292877, 99.500
12006, 242.561193361, 242.561296148, 102.787
12007, 242.581193362, 242.581301021, 107.659
12008, 242.601193361, 242.601291261, 97.900
12009, 242.621193366, 242.621303057, 109.691
12010, 242.641193368, 242.641297837, 104.469
12011, 242.661193367, 242.661302677, 109.310
12012, 242.681193365, 242.681298603, 105.238
12013, 242.701193363, 242.701292881, 99.518
12014, 242.721193366, 242.721299406, 106.040
12015, 242.741193359, 242.741293172, 99.813
12016, 242.761193368, 242.761291708, 98.340
12017, 242.781193364, 242.781291362, 97.998
12018, 242.801193365, 242.801292270, 98.905
12019, 242.821193363, 242.821267549, 74.186
12020, 242.841193364, 242.841251497, 58.133
12021, 242.861193363, 242.861293379, 100.016
12022, 242.881193366, 242.881291992, 98.626
12023, 242.901193368, 242.901291012, 97.644
12024, 242.921193364, 242.921250374, 57.010
12025, 242.941193366, 242.941292263, 98.897
12026, 242.961193364, 242.961296138, 102.774
12027, 242.981193360, 242.981290691, 97.331
12028, 243.001193360, 243.001285700, 92.340
12029, 243.021193360, 243.021285373, 92.013
12030, 243.041193361, 243.041282831, 89.470
12031, 243.061193368, 243.061259570, 66.202
12032, 243.081193369, 243.081295424, 102.055
12033, 243.101193369, 243.101293366, 99.997
12034, 243.121193366, 243.121288293, 94.927
12035, 243.141193364, 243.141287738, 94.374
12036, 243.161193368, 243.161278604, 85.236
12037, 243.181193367, 243.181290160, 96.793
12038, 243.201193368, 243.201288237, 94.869
12039, 243.221193362, 243.221245597, 52.235
12040, 243.241193368, 243.241286068, 92.700
12041, 243.261193374, 243.261289638, 96.264
12042, 243.281193362, 243.281288907, 95.545
12043, 243.301193367, 243.301290713, 97.346
12044, 243.321193368, 243.321313493, 120.125
12045, 243.341193366, 243.341297545, 104.179
12046, 243.361193367, 243.361294356, 100.989
12047, 243.381193368, 243.381294100, 100.732
12048, 243.401193365, 243.401249464, 56.099
12049, 243.421193365, 243.421254563, 61.198
12050, 243.441193362, 243.441251596, 58.234
12051, 243.461193365, 243.461299424, 106.059
12052, 243.481193371, 243.481296819, 103.448
12053, 243.501193378, 243.501287642, 94.264
12054, 243.521193368, 243.521291733, 98.365
12055, 243.541193364, 243.541254577, 61.213
12056, 243.561193362, 243.561292548, 99.186
12057, 243.581193368, 243.581252361, 58.993
12058, 243.601193363, 243.601247936, 54.573
12059, 243.621193365, 243.621247974, 54.609
12060, 243.641193368, 243.641249633, 56.265
12061, 243.661193380, 243.661256165, 62.785
12062, 243.681193365, 243.681299132, 105.767
12063, 243.701193362, 243.701294868, 101.506
12064, 243.721193359, 243.721292621, 99.262
12065, 243.741193360, 243.741301096, 107.736
12066, 243.761193360, 243.761299264, 105.904
12067, 243.781193363, 243.781249542, 56.179
12068, 243.801193362, 243.801293059, 99.697
12069, 243.821193361, 243.821291611, 98.250
12070, 243.841193363, 243.841292338, 98.975
12071, 243.861193362, 243.861292056, 98.694
12072, 243.881193361, 243.881292033, 98.672
12073, 243.901193363, 243.901291961, 98.598
12074, 243.921193365, 243.921249720, 56.355
12075, 243.941193364, 243.941292588, 99.224
12076, 243.961193371, 243.961288644, 95.273
12077, 243.981193367, 243.981294777, 101.410
12078, 244.001193360, 244.001301270, 107.910
12079, 244.021193365, 244.021291041, 97.676
12080, 244.041193360, 244.041297687, 104.327
12081, 244.061193368, 244.061251980, 58.612
12082, 244.081193362, 244.081288953, 95.591
12083, 244.101193366, 244.101309359, 115.993
12084, 244.121193360, 244.121290512, 97.152
12085, 244.141193362, 244.141250572, 57.210
12086, 244.161193370, 244.161250313, 56.943
12087, 244.181193365, 244.181301459, 108.094
12088, 244.201193365, 244.201290227, 96.862
12089, 244.221193381, 244.221247592, 54.211
12090, 244.241193364, 244.241294083, 100.719
12091, 244.261193362, 244.261305078, 111.716
12092, 244.281193361, 244.281304967, 111.606
12093, 244.301193379, 244.301252066, 58.687
12094, 244.321193361, 244.321293817, 100.456
12095, 244.341193369, 244.341293720, 100.351
12096, 244.361193361, 244.361290247, 96.886
12097, 244.381193364, 244.381250172, 56.808
12098, 244.401193369, 244.401258517, 65.148
12099, 244.421193364, 244.421257510, 64.146
12100, 244.441193365, 244.441284867, 91.502
12101, 244.461193364, 244.461301312, 107.948
12102, 244.481193382, 244.481299489, 106.107
12103, 244.501193365, 244.501252921, 59.556
12104, 244.521193366, 244.521293017, 99.651
12105, 244.541193365, 244.541295508, 102.143
12106, 244.561193358, 244.561290763, 97.405
12107, 244.581193360, 244.581305199, 111.839
12108, 244.601193365, 244.601306217, 112.852
12109, 244.621193365, 244.621303406, 110.041
12110, 244.641193362, 244.641303644, 110.282
12111, 244.661193376, 244.661306245, 112.869
12112, 244.681193364, 244.681288826, 95.462
12113, 244.701193367, 244.701289094, 95.727
12114, 244.721193363, 244.721288808, 95.445
12115, 244.741193364, 244.741291655, 98.291
12116, 244.761193367, 244.761288274, 94.907
12117, 244.781193367, 244.781286432, 93.065
12118, 244.801193368, 244.801329974, 136.606
12119, 244.821193364, 244.821262504, 69.140
12120, 244.841193366, 244.841306703, 113.337
12121, 244.861193362, 244.861310836, 117.474
12122, 244.881193359, 244.881257475, 64.116
12123, 244.901193359, 244.901258647, 65.288
12124, 244.921193362, 244.921259933, 66.571
12125, 244.941193365, 244.941300585, 107.220
12126, 244.961193365, 244.961259336, 65.971
12127, 244.981193363, 244.981259852, 66.489
12128, 245.001193366, 245.001300442, 107.076
12129, 245.021193363, 245.021307645, 114.282
12130, 245.041193363, 245.041298415, 105.052
12131, 245.061193364, 245.061302774, 109.410
12132, 245.081193360, 245.081299978, 106.618
12133, 245.101193365, 245.101288703, 95.338
12134, 245.121193381, 245.121311435, 118.054
12135, 245.141193362, 245.141292970, 99.608
12136, 245.161193365, 245.161299137, 105.772
12137, 245.181193364, 245.181296587, 103.223
12138, 245.201193362, 245.201312233, 118.871
12139, 245.221193369, 245.221299715, 106.346
12140, 245.241193375, 245.241300034, 106.659
12141, 245.261193365, 245.261296789, 103.424
12142, 245.281193362, 245.281296506, 103.144
12143, 245.301193368, 245.301293446, 100.078
12144, 245.321193365, 245.321260533, 67.168
12145, 245.341193363, 245.341335185, 141.822
12146, 245.361193365, 245.361259854, 66.489
12147, 245.381193368, 245.381276333, 82.965
12148, 245.401193364, 245.401285544, 92.180
12149, 245.421193367, 245.421274492, 81.125
12150, 245.441193369, 245.441317774, 124.405
12151, 245.461193382, 245.461302938, 109.556
12152, 245.481193367, 245.481302746, 109.379
12153, 245.501193367, 245.501301307, 107.940
12154, 245.521193364, 245.521307377, 114.013
12155, 245.541193362, 245.541295687, 102.325
12156, 245.561193375, 245.561277010, 83.635
12157, 245.581193362, 245.581254369, 61.007
12158, 245.601193366, 245.601271979, 78.613
12159, 245.621193359, 245.621257328, 63.969
12160, 245.641193368, 245.641311154, 117.786
12161, 245.661193368, 245.661261829, 68.461
12162, 245.681193363, 245.681301219, 107.856
12163, 245.701193375, 245.701298557, 105.182
12164, 245.721193358, 245.721299652, 106.294
12165, 245.741193365, 245.741300604, 107.239
12166, 245.761193365, 245.761298927, 105.562
12167, 245.781193363, 245.781255167, 61.804
12168, 245.801193369, 245.801256421, 63.052
12169, 245.821193361, 245.821299326, 105.965
12170, 245.841193361, 245.841297229, 103.868
12171, 245.861193367, 245.861298113, 104.746
12172, 245.881193363, 245.881296702, 103.339
12173, 245.901193368, 245.901296070, 102.702
12174, 245.921193361, 245.921295055, 101.694
12175, 245.941193363, 245.941293106, 99.743
12176, 245.961193366, 245.961260903, 67.537
12177, 245.981193360, 245.981293180, 99.820
12178, 246.001193365, 246.001320381, 127.016
12179, 246.021193365, 246.021304643, 111.278
12180, 246.041193367, 246.041316502, 123.135
12181, 246.061193368, 246.061298938, 105.570
12182, 246.081193378, 246.081298390, 105.012
12183, 246.101193365, 246.101298011, 104.646
12184, 246.121208890, 246.121293965, 85.075
12185, 246.141193365, 246.141300491, 107.126
12186, 246.161193363, 246.161300251, 106.888
12187, 246.181193366, 246.181275650, 82.284
12188, 246.201193365, 246.201294435, 101.070
12189, 246.221193366, 246.221277659, 84.293
12190, 246.241193360, 246.241273088, 79.728
12191, 246.261193365, 246.261265421, 72.056
12192, 246.281193365, 246.281308642, 115.277
12193, 246.301193367, 246.301308317, 114.950
12194, 246.321193359, 246.321298584, 105.225
12195, 246.341198180, 246.341284426, 86.246
12196, 246.361193362, 246.361289202, 95.840
12197, 246.381193379, 246.381294874, 101.495
12198, 246.401193365, 246.401297583, 104.218
12199, 246.421193368, 246.421294415, 101.047
12200, 246.441193364, 246.441263413, 70.049
12201, 246.461193358, 246.461293705, 100.347
12202, 246.481193361, 246.481306133, 112.772
12203, 246.501193363, 246.501299621, 106.258
12204, 246.521193362, 246.521304195, 110.833
12205, 246.541193368, 246.541376387, 183.019
12206, 246.561193365, 246.561385435, 192.070
12207, 246.581193365, 246.581378760, 185.395
12208, 246.601193360, 246.601367027, 173.667
12209, 246.621193363, 246.621366073, 172.710
12210, 246.641193365, 246.641324795, 131.430
12211, 246.661193370, 246.661325406, 132.036
12212, 246.681193362, 246.681374277, 180.915
12213, 246.701193361, 246.701321478, 128.117
12214, 246.721193363, 246.721326562, 133.199
12215, 246.741193361, 246.741376112, 182.751
12216, 246.761193366, 246.761326371, 133.005
12217, 246.781193369, 246.781370568, 177.199
12218, 246.801193368, 246.801298591, 105.223
12219, 246.821193364, 246.821298497, 105.133
12220, 246.841193368, 246.841304884, 111.516
12221, 246.861193377, 246.861300121, 106.744
12222, 246.881193362, 246.881298457, 105.095
12223, 246.901193362, 246.901299357, 105.995
12224, 246.921193367, 246.921299320, 105.953
12225, 246.941193368, 246.941261436, 68.068
12226, 246.961193363, 246.961297449, 104.086
12227, 246.981193365, 246.981257392, 64.027
12228, 247.001193367, 247.001274641, 81.274
12229, 247.021193368, 247.021324036, 130.668
12230, 247.041193367, 247.041259016, 65.649
12231, 247.061193369, 247.061315666, 122.297
12232, 247.081193366, 247.081260253, 66.887
12233, 247.101193361, 247.101260425, 67.064
12234, 247.121193362, 247.121314436, 121.074
12235, 247.141193366, 247.141274517, 81.151
12236, 247.161193363, 247.161270769, 77.406
12237, 247.181193366, 247.181281207, 87.841
12238, 247.201193362, 247.201275442, 82.080
12239, 247.221193359, 247.221295807, 102.448
12240, 247.241193366, 247.241276815, 83.449
12241, 247.261193363, 247.261291270, 97.907
12242, 247.281193368, 247.281294028, 100.660
12243, 247.301193379, 247.301295561, 102.182
12244, 247.321193367, 247.321296921, 103.554
12245, 247.341193367, 247.341281352, 87.985
12246, 247.361193368, 247.361291559, 98.191
12247, 247.381193362, 247.381299351, 105.989
12248, 247.401193365, 247.401252275, 58.910
12249, 247.421193362, 247.421270813, 77.451
12250, 247.441193365, 247.441258471, 65.106
12251, 247.461193365, 247.461302430, 109.065
12252, 247.481193364, 247.481260967, 67.603
12253, 247.501193366, 247.501257105, 63.739
12254, 247.521193365, 247.521315049, 121.684
12255, 247.541193363, 247.541316657, 123.294
12256, 247.561193368, 247.561295013, 101.645
12257, 247.581193367, 247.581282070, 88.703
12258, 247.601193365, 247.601295537, 102.172
12259, 247.621193362, 247.621292369, 99.007
12260, 247.641193367, 247.641322650, 129.283
12261, 247.661193378, 247.661257670, 64.292
12262, 247.681193365, 247.681258983, 65.618
12263, 247.701193364, 247.701278354, 84.990
12264, 247.721193367, 247.721298405, 105.038
12265, 247.741193370, 247.741301564, 108.194
12266, 247.761193368, 247.761300756, 107.388
12267, 247.781193362, 247.781258336, 64.974
12268, 247.801193365, 247.801299702, 106.337
12269, 247.821193366, 247.821262286, 68.920
12270, 247.841193365, 247.841260838, 67.473
12271, 247.861193366, 247.861258434, 65.068
12272, 247.881193368, 247.881302115, 108.747
12273, 247.901193364, 247.901299086, 105.722
12274, 247.921193362, 247.921301081, 107.719
12275, 247.941193366, 247.941298312, 104.946
12276, 247.961193364, 247.961292774, 99.410
12277, 247.981193365, 247.981291084, 97.719
12278, 248.001193362, 248.001301667, 108.305
12279, 248.021193362, 248.021299036, 105.674
12280, 248.041193360, 248.041298798, 105.438
12281, 248.061193365, 248.061287436, 94.071
12282, 248.081193367, 248.081263056, 69.689
12283, 248.101193359, 248.101310453, 117.094
12284, 248.121193368, 248.121259313, 65.945
12285, 248.141193366, 248.141294437, 101.071
12286, 248.161193366, 248.161258363, 64.997
12287, 248.181193366, 248.181314875, 121.509
12288, 248.201193365, 248.201257970, 64.605
12289, 248.221193365, 248.221297055, 103.690
12290, 248.241193363, 248.241282110, 88.747
12291, 248.261193364, 248.261305152, 111.788
12292, 248.281193360, 248.281254089, 60.729
12293, 248.301193379, 248.301300466, 107.087
12294, 248.321193367, 248.321293839, 100.472
12295, 248.341193363, 248.341294218, 100.855
12296, 248.361193366, 248.361256939, 63.573
12297, 248.381193367, 248.381254605, 61.238
12298, 248.401193362, 248.401262509, 69.147
12299, 248.421193362, 248.421269444, 76.082
12300, 248.441193362, 248.441258017, 64.655
12301, 248.461193368, 248.461273626, 80.258
12302, 248.481193368, 248.481286073, 92.705
12303, 248.501193365, 248.501301331, 107.966
12304, 248.521193368, 248.521320478, 127.110
12305, 248.541193364, 248.541293323, 99.959
12306, 248.561193369, 248.561298125, 104.756
12307, 248.581193370, 248.581307639, 114.269
12308, 248.601193368, 248.601259625, 66.257
12309, 248.621193368, 248.621295665, 102.297
12310, 248.641193378, 248.641314677, 121.299
12311, 248.661193369, 248.661310526, 117.157
12312, 248.681193364, 248.681257746, 64.382
12313, 248.701193375, 248.701304328, 110.953
12314, 248.721193363, 248.721254997, 61.634
12315, 248.741193365, 248.741257372, 64.007
12316, 248.761193364, 248.761278492, 85.128
12317, 248.781193364, 248.781293253, 99.889
12318, 248.801193367, 248.801299511, 106.144
12319, 248.821193362, 248.821297916, 104.554
12320, 248.841193363, 248.841258904, 65.541
12321, 248.861193364, 248.861297908, 104.544
12322, 248.881193367, 248.881297850, 104.483
12323, 248.901193359, 248.901304525, 111.166
12324, 248.921193365, 248.921305383, 112.018
12325, 248.941193362, 248.941308157, 114.795
12326, 248.961193362, 248.961259896, 66.534
12327, 248.981193380, 248.981292398, 99.018
12328, 249.001193365, 249.001296300, 102.935
12329, 249.021193359, 249.021363341, 169.982
12330, 249.041193365, 249.041299482, 106.117
12331, 249.061193362, 249.061327570, 134.208
12332, 249.081193367, 249.081309509, 116.142
12333, 249.101193368, 249.101383203, 189.835
12334, 249.121193362, 249.121327337, 133.975
